hits,quarter,term,year
1,4,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,1991
2,1,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,1992
2,2,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,1992
2,3,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,1992
0,4,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,1992
1,1,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,1993
2,2,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,1993
0,3,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,1993
0,4,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,1993
1,1,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,1994
2,2,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,1994
0,3,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,1994
0,4,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,1994
1,1,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,1995
0,2,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,1995
1,3,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,1995
0,4,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,1995
0,1,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,1996
1,2,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,1996
3,3,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,1996
0,4,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,1996
0,1,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,1997
0,2,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,1997
0,3,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,1997
2,4,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,1997
1,1,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,1998
0,2,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,1998
0,3,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,1998
0,4,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,1998
0,1,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,1999
1,2,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,1999
0,3,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,1999
1,4,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,1999
0,1,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2000
3,2,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2000
0,3,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2000
0,4,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2000
0,1,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2001
2,2,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2001
0,3,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2001
0,4,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2001
0,1,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2002
1,2,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2002
1,3,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2002
2,4,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2002
2,1,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2003
2,2,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2003
0,3,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2003
1,4,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2003
3,1,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2004
2,2,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2004
1,3,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2004
0,4,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2004
0,1,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2005
0,2,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2005
0,3,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2005
0,4,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2005
0,1,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2006
1,2,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2006
0,3,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2006
0,4,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2006
2,1,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2007
1,2,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2007
0,3,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2007
0,4,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2007
0,1,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2008
0,2,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2008
1,3,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2008
0,4,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2008
0,1,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2009
0,2,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2009
0,3,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2009
3,4,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2009
0,1,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2010
0,2,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2010
0,3,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2010
0,4,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2010
1,1,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2011
0,2,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2011
0,3,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2011
0,4,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2011
0,1,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2012
1,2,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2012
0,3,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2012
0,4,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2012
1,1,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2013
0,2,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2013
0,3,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2013
0,4,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2013
0,1,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2014
0,2,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2014
0,3,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2014
0,4,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2014
0,1,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2015
0,2,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2015
0,3,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2015
0,4,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2015
0,1,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2016
0,2,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2016
0,3,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2016
0,4,(veteran or soldier or military or armedforces) AND (post) Vietnam syndrome,2016
